key,pressed,released,user,hold_time,press_press_time,press_release_time
r,2021-11-22 11:17:02.642661,2021-11-22 11:17:02.798872,alex,156211.0,249810.0,93599.0
[space],2021-11-22 11:17:02.892471,2021-11-22 11:17:02.970712,alex,78241.0,31375.0,-46866.0
m,2021-11-22 11:17:02.923846,2021-11-22 11:17:03.048813,alex,124967.0,187460.0,62493.0
o,2021-11-22 11:17:03.111306,2021-11-22 11:17:03.220653,alex,109347.0,62487.0,-46860.0
r,2021-11-22 11:17:03.173793,2021-11-22 11:17:03.298754,alex,124961.0,78102.0,-46859.0
e,2021-11-22 11:17:03.251895,2021-11-22 11:17:03.408110,alex,156215.0,93716.0,-62499.0
[space],2021-11-22 11:17:03.345611,2021-11-22 11:17:03.454973,alex,109362.0,124978.0,15616.0
p,2021-11-22 11:17:03.470589,2021-11-22 11:17:03.579952,alex,109363.0,124843.0,15480.0
e,2021-11-22 11:17:03.595432,2021-11-22 11:17:03.736159,alex,140727.0,78241.0,-62486.0
r,2021-11-22 11:17:03.673673,2021-11-22 11:17:03.783017,alex,109344.0,312427.0,203083.0
[space],2021-11-22 11:17:03.986100,2021-11-22 11:17:04.111056,alex,124956.0,140576.0,15620.0
g,2021-11-22 11:17:04.126676,2021-11-22 11:17:04.282809,alex,156133.0,124986.0,-31147.0
a,2021-11-22 11:17:04.251662,2021-11-22 11:17:04.360874,alex,109212.0,109212.0,0.0
l,2021-11-22 11:17:04.360874,2021-11-22 11:17:04.439119,alex,78245.0,171968.0,93723.0
l,2021-11-22 11:17:04.532842,2021-11-22 11:17:04.610938,alex,78096.0,203081.0,124985.0
o,2021-11-22 11:17:04.735923,2021-11-22 11:17:04.954621,alex,218698.0,124956.0,-93742.0
n,2021-11-22 11:17:04.860879,2021-11-22 11:17:05.017102,alex,156223.0,328063.0,171840.0
[space],2021-11-22 11:17:05.188942,2021-11-22 11:17:05.298307,alex,109365.0,202939.0,93574.0
a,2021-11-22 11:17:05.391881,2021-11-22 11:17:05.501267,alex,109386.0,93808.0,-15578.0
n,2021-11-22 11:17:05.485689,2021-11-22 11:17:05.595086,alex,109397.0,455316.0,345919.0
[space],2021-11-22 11:17:05.941005,2021-11-22 11:17:06.050355,alex,109350.0,203076.0,93726.0
c,2021-11-22 11:17:06.144081,2021-11-22 11:17:06.237812,alex,93731.0,296805.0,203074.0
[backspace],2021-11-22 11:17:06.440886,2021-11-22 11:17:06.518992,alex,78106.0,234309.0,156203.0
i,2021-11-22 11:17:06.675195,2021-11-22 11:17:06.831410,alex,156215.0,93738.0,-62477.0
n,2021-11-22 11:17:06.768933,2021-11-22 11:17:06.878277,alex,109344.0,31238.0,-78106.0
c,2021-11-22 11:17:06.800171,2021-11-22 11:17:06.909490,alex,109319.0,234332.0,125013.0
r,2021-11-22 11:17:07.034503,2021-11-22 11:17:07.206315,alex,171812.0,78094.0,-93718.0
e,2021-11-22 11:17:07.112597,2021-11-22 11:17:07.237442,alex,124845.0,93718.0,-31127.0
a,2021-11-22 11:17:07.206315,2021-11-22 11:17:07.362532,alex,156217.0,124982.0,-31235.0
s,2021-11-22 11:17:07.331297,2021-11-22 11:17:07.534378,alex,203081.0,124958.0,-78123.0
e,2021-11-22 11:17:07.456255,2021-11-22 11:17:07.612478,alex,156223.0,109367.0,-46856.0
[space],2021-11-22 11:17:07.565622,2021-11-22 11:17:07.690581,alex,124959.0,187457.0,62498.0
t,2021-11-22 11:17:07.753079,2021-11-22 11:17:07.846668,alex,93589.0,62485.0,-31104.0
h,2021-11-22 11:17:07.815564,2021-11-22 11:17:07.909282,alex,93718.0,109338.0,15620.0
a,2021-11-22 11:17:07.924902,2021-11-22 11:17:08.096742,alex,171840.0,93737.0,-78103.0
t,2021-11-22 11:17:08.018639,2021-11-22 11:17:08.143594,alex,124955.0,109348.0,-15607.0
[space],2021-11-22 11:17:08.127987,2021-11-22 11:17:08.206086,alex,78099.0,203077.0,124978.0
a,2021-11-22 11:17:08.331064,2021-11-22 11:17:08.518522,alex,187458.0,156200.0,-31258.0
d,2021-11-22 11:17:08.487264,2021-11-22 11:17:08.612114,alex,124850.0,171843.0,46993.0
d,2021-11-22 11:17:08.659107,2021-11-22 11:17:08.815328,alex,156221.0,109356.0,-46865.0
s,2021-11-22 11:17:08.768463,2021-11-22 11:17:08.971525,alex,203062.0,124961.0,-78101.0
[space],2021-11-22 11:17:08.893424,2021-11-22 11:17:09.018412,alex,124988.0,171845.0,46857.0
u,2021-11-22 11:17:09.065269,2021-11-22 11:17:09.190228,alex,124959.0,203078.0,78119.0
p,2021-11-22 11:17:09.268347,2021-11-22 11:17:09.377692,alex,109345.0,203075.0,93730.0
",",2021-11-22 11:17:09.471422,2021-11-22 11:17:09.612012,alex,140590.0,156206.0,15616.0
[space],2021-11-22 11:17:09.627628,2021-11-22 11:17:09.738819,alex,111191.0,423752.0,312561.0
g,2021-11-22 11:17:10.051380,2021-11-22 11:17:10.176346,alex,124966.0,124966.0,0.0
i,2021-11-22 11:17:10.176346,2021-11-22 11:17:10.332565,alex,156219.0,156219.0,0.0
v,2021-11-22 11:17:10.332565,2021-11-22 11:17:10.473146,alex,140581.0,171823.0,31242.0
e,2021-11-22 11:17:10.504388,2021-11-22 11:17:10.644990,alex,140602.0,249947.0,109345.0
n,2021-11-22 11:17:10.754335,2021-11-22 11:17:10.910553,alex,156218.0,171839.0,15621.0
[space],2021-11-22 11:17:10.926174,2021-11-22 11:17:11.019888,alex,93714.0,171836.0,78122.0
t,2021-11-22 11:17:11.098010,2021-11-22 11:17:11.191719,alex,93709.0,78117.0,-15592.0
h,2021-11-22 11:17:11.176127,2021-11-22 11:17:11.269834,alex,93707.0,124939.0,31232.0
a,2021-11-22 11:17:11.301066,2021-11-22 11:17:11.488533,alex,187467.0,109370.0,-78097.0
t,2021-11-22 11:17:11.410436,2021-11-22 11:17:11.582199,alex,171763.0,124833.0,-46930.0
[space],2021-11-22 11:17:11.535269,2021-11-22 11:17:11.644755,alex,109486.0,156349.0,46863.0
t,2021-11-22 11:17:11.691618,2021-11-22 11:17:11.800948,alex,109330.0,109330.0,0.0
h,2021-11-22 11:17:11.800948,2021-11-22 11:17:11.910317,alex,109369.0,124971.0,15602.0
e,2021-11-22 11:17:11.925919,2021-11-22 11:17:12.066524,alex,140605.0,359315.0,218710.0
y,2021-11-22 11:17:12.285234,2021-11-22 11:17:12.378165,alex,92931.0,210908.0,117977.0
',2021-11-22 11:17:12.496142,2021-11-22 11:17:12.609259,alex,113117.0,159981.0,46864.0
r,2021-11-22 11:17:12.656123,2021-11-22 11:17:12.827960,alex,171837.0,124839.0,-46998.0
e,2021-11-22 11:17:12.780962,2021-11-22 11:17:12.937304,alex,156342.0,78247.0,-78095.0
[space],2021-11-22 11:17:12.859209,2021-11-22 11:17:12.984039,alex,124830.0,187454.0,62624.0
g,2021-11-22 11:17:13.046663,2021-11-22 11:17:13.155873,alex,109210.0,93720.0,-15490.0
o,2021-11-22 11:17:13.140383,2021-11-22 11:17:13.265287,alex,124904.0,78099.0,-46805.0
i,2021-11-22 11:17:13.218482,2021-11-22 11:17:13.312220,alex,93738.0,203093.0,109355.0
n,2021-11-22 11:17:13.421575,2021-11-22 11:17:13.546435,alex,124860.0,62464.0,-62396.0
g,2021-11-22 11:17:13.484039,2021-11-22 11:17:13.608891,alex,124852.0,109315.0,-15537.0
[space],2021-11-22 11:17:13.593354,2021-11-22 11:17:13.702748,alex,109394.0,142713.0,33319.0
t,2021-11-22 11:17:13.736067,2021-11-22 11:17:13.845451,alex,109384.0,93729.0,-15655.0
h,2021-11-22 11:17:13.829796,2021-11-22 11:17:13.923656,alex,93860.0,156344.0,62484.0
o,2021-11-22 11:17:13.986140,2021-11-22 11:17:14.142354,alex,156214.0,77975.0,-78239.0
u,2021-11-22 11:17:14.064115,2021-11-22 11:17:14.189085,alex,124970.0,140590.0,15620.0
r,2021-11-22 11:17:14.204705,2021-11-22 11:17:14.329792,alex,125087.0,281317.0,156230.0
[backspace],2021-11-22 11:17:14.486022,2021-11-22 11:17:14.532876,alex,46854.0,140594.0,93740.0
[backspace],2021-11-22 11:17:14.626616,2021-11-22 11:17:14.720335,alex,93719.0,124963.0,31244.0
r,2021-11-22 11:17:14.751579,2021-11-22 11:17:14.845180,alex,93601.0,124980.0,31379.0
o,2021-11-22 11:17:14.876559,2021-11-22 11:17:15.048255,alex,171696.0,109345.0,-62351.0
u,2021-11-22 11:17:14.985904,2021-11-22 11:17:15.110880,alex,124976.0,531130.0,406154.0
[backspace],2021-11-22 11:17:15.517034,2021-11-22 11:17:15.595007,alex,77973.0,156210.0,78237.0
[backspace],2021-11-22 11:17:15.673244,2021-11-22 11:17:15.735728,alex,62484.0,140586.0,78102.0
[backspace],2021-11-22 11:17:15.813830,2021-11-22 11:17:15.860605,alex,46775.0,124973.0,78198.0
[backspace],2021-11-22 11:17:15.938803,2021-11-22 11:17:15.985669,alex,46866.0,93725.0,46859.0
r,2021-11-22 11:17:16.032528,2021-11-22 11:17:16.126263,alex,93735.0,109349.0,15614.0
o,2021-11-22 11:17:16.141877,2021-11-22 11:17:16.329323,alex,187446.0,109350.0,-78096.0
u,2021-11-22 11:17:16.251227,2021-11-22 11:17:16.376205,alex,124978.0,312426.0,187448.0
g,2021-11-22 11:17:16.563653,2021-11-22 11:17:16.673009,alex,109356.0,109356.0,0.0
h,2021-11-22 11:17:16.673009,2021-11-22 11:17:16.782353,alex,109344.0,484264.0,374920.0
[space],2021-11-22 11:17:17.157273,2021-11-22 11:17:17.313476,alex,156203.0,827929.0,671726.0
1,2021-11-22 11:17:17.985202,2021-11-22 11:17:18.094535,alex,109333.0,234321.0,124988.0
2,2021-11-22 11:17:18.219523,2021-11-22 11:17:18.313241,alex,93718.0,109338.0,15620.0
[space],2021-11-22 11:17:18.328861,2021-11-22 11:17:18.438220,alex,109359.0,140602.0,31243.0
g,2021-11-22 11:17:18.469463,2021-11-22 11:17:18.594305,alex,124842.0,93719.0,-31123.0
a,2021-11-22 11:17:18.563182,2021-11-22 11:17:18.688160,alex,124978.0,62422.0,-62556.0
l,2021-11-22 11:17:18.625604,2021-11-22 11:17:18.719399,alex,93795.0,156282.0,62487.0
l,2021-11-22 11:17:18.781886,2021-11-22 11:17:18.891107,alex,109221.0,187460.0,78239.0
o,2021-11-22 11:17:18.969346,2021-11-22 11:17:19.156814,alex,187468.0,109334.0,-78134.0
n,2021-11-22 11:17:19.078680,2021-11-22 11:17:19.203666,alex,124986.0,31179.0,-93807.0
s,2021-11-22 11:17:19.109859,2021-11-22 11:17:19.266143,alex,156284.0,93807.0,-62477.0
[space],2021-11-22 11:17:19.203666,2021-11-22 11:17:19.328577,alex,124911.0,109351.0,-15560.0
p,2021-11-22 11:17:19.313017,2021-11-22 11:17:19.437984,alex,124967.0,62462.0,-62505.0
e,2021-11-22 11:17:19.375479,2021-11-22 11:17:19.594187,alex,218708.0,124988.0,-93720.0
r,2021-11-22 11:17:19.500467,2021-11-22 11:17:19.687923,alex,187456.0,124959.0,-62497.0
[space],2021-11-22 11:17:19.625426,2021-11-22 11:17:19.750407,alex,124981.0,218714.0,93733.0
w,2021-11-22 11:17:19.844140,2021-11-22 11:17:19.953490,alex,109350.0,218697.0,109347.0
e,2021-11-22 11:17:20.062837,2021-11-22 11:17:20.187809,alex,124972.0,203077.0,78105.0
e,2021-11-22 11:17:20.265914,2021-11-22 11:17:20.375249,alex,109335.0,109335.0,0.0
k,2021-11-22 11:17:20.375249,2021-11-22 11:17:20.515851,alex,140602.0,843568.0,702966.0
[space],2021-11-22 11:17:21.218817,2021-11-22 11:17:21.343782,alex,124965.0,171818.0,46853.0
[maj],2021-11-22 11:17:21.390635,2021-11-22 11:17:21.640457,alex,249822.0,109361.0,-140461.0
t,2021-11-22 11:17:21.499996,2021-11-22 11:17:21.624864,alex,124868.0,187453.0,62585.0
h,2021-11-22 11:17:21.687449,2021-11-22 11:17:21.812418,alex,124969.0,124969.0,0.0
a,2021-11-22 11:17:21.812418,2021-11-22 11:17:21.984258,alex,171840.0,124844.0,-46996.0
t,2021-11-22 11:17:21.937262,2021-11-22 11:17:22.124716,alex,187454.0,171959.0,-15495.0
[space],2021-11-22 11:17:22.109221,2021-11-22 11:17:22.249819,alex,140598.0,644198.0,503600.0
w,2021-11-22 11:17:22.753419,2021-11-22 11:17:22.894139,alex,140720.0,218805.0,78085.0
a,2021-11-22 11:17:22.972224,2021-11-22 11:17:23.097218,alex,124994.0,78138.0,-46856.0
s,2021-11-22 11:17:23.050362,2021-11-22 11:17:23.190938,alex,140576.0,109339.0,-31237.0
[space],2021-11-22 11:17:23.159701,2021-11-22 11:17:23.300303,alex,140602.0,156218.0,15616.0
e,2021-11-22 11:17:23.315919,2021-11-22 11:17:23.472044,alex,156125.0,124964.0,-31161.0
n,2021-11-22 11:17:23.440883,2021-11-22 11:17:23.565860,alex,124977.0,156220.0,31243.0
o,2021-11-22 11:17:23.597103,2021-11-22 11:17:23.768807,alex,171704.0,93720.0,-77984.0
u,2021-11-22 11:17:23.690823,2021-11-22 11:17:23.815801,alex,124978.0,124978.0,0.0
g,2021-11-22 11:17:23.815801,2021-11-22 11:17:23.893904,alex,78103.0,124963.0,46860.0
h,2021-11-22 11:17:23.940764,2021-11-22 11:17:24.049986,alex,109222.0,93745.0,-15477.0
[space],2021-11-22 11:17:24.034509,2021-11-22 11:17:24.128229,alex,93720.0,156204.0,62484.0
t,2021-11-22 11:17:24.190713,2021-11-22 11:17:24.300067,alex,109354.0,62468.0,-46886.0
o,2021-11-22 11:17:24.253181,2021-11-22 11:17:24.378072,alex,124891.0,93746.0,-31145.0
[space],2021-11-22 11:17:24.346927,2021-11-22 11:17:24.456270,alex,109343.0,374912.0,265569.0
k,2021-11-22 11:17:24.721839,2021-11-22 11:17:24.815566,alex,93727.0,187458.0,93731.0
i,2021-11-22 11:17:24.909297,2021-11-22 11:17:25.003011,alex,93714.0,93714.0,0.0
c,2021-11-22 11:17:25.003011,2021-11-22 11:17:25.112369,alex,109358.0,109358.0,0.0
k,2021-11-22 11:17:25.112369,2021-11-22 11:17:25.221714,alex,109345.0,109345.0,0.0
[space],2021-11-22 11:17:25.221714,2021-11-22 11:17:25.346686,alex,124972.0,93738.0,-31234.0
o,2021-11-22 11:17:25.315452,2021-11-22 11:17:25.440418,alex,124966.0,124966.0,0.0
f,2021-11-22 11:17:25.440418,2021-11-22 11:17:25.549634,alex,109216.0,187321.0,78105.0
f,2021-11-22 11:17:25.627739,2021-11-22 11:17:25.815335,alex,187596.0,109473.0,-78123.0
[space],2021-11-22 11:17:25.737212,2021-11-22 11:17:25.909055,alex,171843.0,531140.0,359297.0
a,2021-11-22 11:17:26.268352,2021-11-22 11:17:26.440183,alex,171831.0,93732.0,-78099.0
[space],2021-11-22 11:17:26.362084,2021-11-22 11:17:26.487040,alex,124956.0,218693.0,93737.0
h,2021-11-22 11:17:26.580777,2021-11-22 11:17:26.736933,alex,156156.0,124962.0,-31194.0
e,2021-11-22 11:17:26.705739,2021-11-22 11:17:26.830715,alex,124976.0,93599.0,-31377.0
a,2021-11-22 11:17:26.799338,2021-11-22 11:17:26.924440,alex,125102.0,171964.0,46862.0
v,2021-11-22 11:17:26.971302,2021-11-22 11:17:27.096146,alex,124844.0,156216.0,31372.0
y,2021-11-22 11:17:27.127518,2021-11-22 11:17:27.236862,alex,109344.0,140588.0,31244.0
[space],2021-11-22 11:17:27.268106,2021-11-22 11:17:27.377468,alex,109362.0,343679.0,234317.0
r,2021-11-22 11:17:27.611785,2021-11-22 11:17:27.754430,alex,142645.0,109340.0,-33305.0
o,2021-11-22 11:17:27.721125,2021-11-22 11:17:27.910660,alex,189535.0,80175.0,-109360.0
u,2021-11-22 11:17:27.801300,2021-11-22 11:17:27.941905,alex,140605.0,281183.0,140578.0
n,2021-11-22 11:17:28.082483,2021-11-22 11:17:28.254324,alex,171841.0,78120.0,-93721.0
d,2021-11-22 11:17:28.160603,2021-11-22 11:17:28.348037,alex,187434.0,109343.0,-78091.0
[space],2021-11-22 11:17:28.269946,2021-11-22 11:17:28.426164,alex,156218.0,187459.0,31241.0
o,2021-11-22 11:17:28.457405,2021-11-22 11:17:28.660481,alex,203076.0,140580.0,-62496.0
f,2021-11-22 11:17:28.597985,2021-11-22 11:17:28.754207,alex,156222.0,93743.0,-62479.0
[space],2021-11-22 11:17:28.691728,2021-11-22 11:17:28.832304,alex,140576.0,203075.0,62499.0
s,2021-11-22 11:17:28.894803,2021-11-22 11:17:29.051010,alex,156207.0,156207.0,0.0
o,2021-11-22 11:17:29.051010,2021-11-22 11:17:29.175987,alex,124977.0,171840.0,46863.0
c,2021-11-22 11:17:29.222850,2021-11-22 11:17:29.332188,alex,109338.0,955484.0,846146.0
i,2021-11-22 11:17:30.178334,2021-11-22 11:17:30.318875,alex,140541.0,140541.0,0.0
a,2021-11-22 11:17:30.318875,2021-11-22 11:17:30.412605,alex,93730.0,78196.0,-15534.0
l,2021-11-22 11:17:30.397071,2021-11-22 11:17:30.662628,alex,265557.0,187477.0,-78080.0
[space],2021-11-22 11:17:30.584548,2021-11-22 11:17:30.647012,alex,62464.0,531114.0,468650.0
[backspace],2021-11-22 11:17:31.115662,2021-11-22 11:17:31.240635,alex,124973.0,124973.0,0.0
-,2021-11-22 11:17:31.240635,2021-11-22 11:17:31.349979,alex,109344.0,218696.0,109352.0
m,2021-11-22 11:17:31.459331,2021-11-22 11:17:31.599921,alex,140590.0,312431.0,171841.0
e,2021-11-22 11:17:31.771762,2021-11-22 11:17:31.896720,alex,124958.0,187454.0,62496.0
d,2021-11-22 11:17:31.959216,2021-11-22 11:17:32.115422,alex,156206.0,93727.0,-62479.0
i,2021-11-22 11:17:32.052943,2021-11-22 11:17:32.423639,alex,370696.0,124955.0,-245741.0
a,2021-11-22 11:17:32.177898,2021-11-22 11:17:32.334116,alex,156218.0,140609.0,-15609.0
[space],2021-11-22 11:17:32.318507,2021-11-22 11:17:32.464858,alex,146351.0,255302.0,108951.0
d,2021-11-22 11:17:32.573809,2021-11-22 11:17:32.729922,alex,156113.0,140587.0,-15526.0
i,2021-11-22 11:17:32.714396,2021-11-22 11:17:33.011195,alex,296799.0,156215.0,-140584.0
s,2021-11-22 11:17:32.870611,2021-11-22 11:17:33.026724,alex,156113.0,765450.0,609337.0
c,2021-11-22 11:17:33.636061,2021-11-22 11:17:33.761017,alex,124956.0,515503.0,390547.0
o,2021-11-22 11:17:34.151564,2021-11-22 11:17:34.401505,alex,249941.0,140576.0,-109365.0
u,2021-11-22 11:17:34.292140,2021-11-22 11:17:34.432743,alex,140603.0,124981.0,-15622.0
r,2021-11-22 11:17:34.417121,2021-11-22 11:17:34.526460,alex,109339.0,249941.0,140602.0
s,2021-11-22 11:17:34.667062,2021-11-22 11:17:34.916870,alex,249808.0,124957.0,-124851.0
e,2021-11-22 11:17:34.792019,2021-11-22 11:17:34.963870,alex,171851.0,93743.0,-78108.0
[space],2021-11-22 11:17:34.885762,2021-11-22 11:17:35.041964,alex,156202.0,265564.0,109362.0
e,2021-11-22 11:17:35.151326,2021-11-22 11:17:35.354403,alex,203077.0,124963.0,-78114.0
a,2021-11-22 11:17:35.276289,2021-11-22 11:17:35.463748,alex,187459.0,673947.0,486488.0
l,2021-11-22 11:17:35.950236,2021-11-22 11:17:36.137592,alex,187356.0,156235.0,-31121.0
i,2021-11-22 11:17:36.106471,2021-11-22 11:17:36.371983,alex,265512.0,140601.0,-124911.0
e,2021-11-22 11:17:36.247072,2021-11-22 11:17:36.481395,alex,234323.0,93719.0,-140604.0
r,2021-11-22 11:17:36.340791,2021-11-22 11:17:36.590733,alex,249942.0,140604.0,-109338.0
[space],2021-11-22 11:17:36.481395,2021-11-22 11:17:36.653236,alex,171841.0,359296.0,187455.0
t,2021-11-22 11:17:36.840691,2021-11-22 11:17:36.950041,alex,109350.0,62427.0,-46923.0
h,2021-11-22 11:17:36.903118,2021-11-22 11:17:37.121736,alex,218618.0,109399.0,-109219.0
i,2021-11-22 11:17:37.012517,2021-11-22 11:17:37.199982,alex,187465.0,78099.0,-109366.0
s,2021-11-22 11:17:37.090616,2021-11-22 11:17:37.278084,alex,187468.0,421788.0,234320.0
[space],2021-11-22 11:17:37.512404,2021-11-22 11:17:37.637349,alex,124945.0,171837.0,46892.0
m,2021-11-22 11:17:37.684241,2021-11-22 11:17:37.828161,alex,143920.0,237693.0,93773.0
o,2021-11-22 11:17:37.921934,2021-11-22 11:17:38.140585,alex,218651.0,125027.0,-93624.0
n,2021-11-22 11:17:38.046961,2021-11-22 11:17:38.187529,alex,140568.0,78098.0,-62470.0
t,2021-11-22 11:17:38.125059,2021-11-22 11:17:38.218659,alex,93600.0,171839.0,78239.0
h,2021-11-22 11:17:38.296898,2021-11-22 11:17:38.562332,alex,265434.0,156202.0,-109232.0
[space],2021-11-22 11:17:38.453100,2021-11-22 11:17:38.546844,alex,93744.0,249821.0,156077.0
[maj],2021-11-22 11:17:38.702921,2021-11-22 11:17:39.780929,alex,1078008.0,609364.0,-468644.0
.,2021-11-22 11:17:39.312285,2021-11-22 11:17:39.452745,alex,140460.0,687277.0,546817.0
[space],2021-11-22 11:17:39.999562,2021-11-22 11:17:40.124593,alex,125031.0,187510.0,62479.0
[maj],2021-11-22 11:17:40.187072,2021-11-22 11:17:40.390151,alex,203079.0,78116.0,-124963.0
s,2021-11-22 11:17:40.265188,2021-11-22 11:17:40.390151,alex,124963.0,124963.0,0.0
o,2021-11-22 11:17:40.390151,2021-11-22 11:17:40.515136,alex,124985.0,203083.0,78098.0
m,2021-11-22 11:17:40.593234,2021-11-22 11:17:40.843164,alex,249930.0,124958.0,-124972.0
e,2021-11-22 11:17:40.718192,2021-11-22 11:17:40.874417,alex,156225.0,109361.0,-46864.0
[space],2021-11-22 11:17:40.827553,2021-11-22 11:17:40.968133,alex,140580.0,499884.0,359304.0
c,2021-11-22 11:17:41.327437,2021-11-22 11:17:41.452399,alex,124962.0,46729.0,-78233.0
o,2021-11-22 11:17:41.374166,2021-11-22 11:17:41.514758,alex,140592.0,78233.0,-62359.0
u,2021-11-22 11:17:41.452399,2021-11-22 11:17:41.577386,alex,124987.0,218709.0,93722.0
l,2021-11-22 11:17:41.671108,2021-11-22 11:17:41.827318,alex,156210.0,93591.0,-62619.0
d,2021-11-22 11:17:41.764699,2021-11-22 11:17:41.905421,alex,140722.0,171966.0,31244.0
n,2021-11-22 11:17:41.936665,2021-11-22 11:17:42.155370,alex,218705.0,1319861.0,1101156.0
',2021-11-22 11:17:43.256526,2021-11-22 11:17:43.459602,alex,203076.0,171833.0,-31243.0
t,2021-11-22 11:17:43.428359,2021-11-22 11:17:43.568944,alex,140585.0,390540.0,249955.0
[space],2021-11-22 11:17:43.818899,2021-11-22 11:17:43.959485,alex,140586.0,484252.0,343666.0
b,2021-11-22 11:17:44.303151,2021-11-22 11:17:44.412368,alex,109217.0,78093.0,-31124.0
e,2021-11-22 11:17:44.381244,2021-11-22 11:17:44.490606,alex,109362.0,109362.0,0.0
l,2021-11-22 11:17:44.490606,2021-11-22 11:17:44.631191,alex,140585.0,187459.0,46874.0
i,2021-11-22 11:17:44.678065,2021-11-22 11:17:44.787411,alex,109346.0,249805.0,140459.0
e,2021-11-22 11:17:44.927870,2021-11-22 11:17:45.099836,alex,171966.0,109474.0,-62492.0
v,2021-11-22 11:17:45.037344,2021-11-22 11:17:45.240427,alex,203083.0,156233.0,-46850.0
e,2021-11-22 11:17:45.193577,2021-11-22 11:17:45.349777,alex,156200.0,468631.0,312431.0
[space],2021-11-22 11:17:45.662208,2021-11-22 11:17:45.802796,alex,140588.0,296669.0,156081.0
o,2021-11-22 11:17:45.958877,2021-11-22 11:17:46.224444,alex,265567.0,125100.0,-140467.0
n,2021-11-22 11:17:46.083977,2021-11-22 11:17:46.271433,alex,187456.0,124978.0,-62478.0
e,2021-11-22 11:17:46.208955,2021-11-22 11:17:46.396396,alex,187441.0,78090.0,-109351.0
[space],2021-11-22 11:17:46.287045,2021-11-22 11:17:46.411895,alex,124850.0,109351.0,-15499.0
f,2021-11-22 11:17:46.396396,2021-11-22 11:17:46.536982,alex,140586.0,124983.0,-15603.0
a,2021-11-22 11:17:46.521379,2021-11-22 11:17:46.661959,alex,140580.0,78104.0,-62476.0
m,2021-11-22 11:17:46.599483,2021-11-22 11:17:46.757989,alex,158506.0,220998.0,62492.0
i,2021-11-22 11:17:46.820481,2021-11-22 11:17:46.961054,alex,140573.0,187455.0,46882.0
l,2021-11-22 11:17:47.007936,2021-11-22 11:17:47.164138,alex,156202.0,296801.0,140599.0
y,2021-11-22 11:17:47.304737,2021-11-22 11:17:47.492058,alex,187321.0,171819.0,-15502.0
[space],2021-11-22 11:17:47.476556,2021-11-22 11:17:47.632783,alex,156227.0,187472.0,31245.0
d,2021-11-22 11:17:47.664028,2021-11-22 11:17:47.804618,alex,140590.0,265553.0,124963.0
r,2021-11-22 11:17:47.929581,2021-11-22 11:17:48.038934,alex,109353.0,93736.0,-15617.0
i,2021-11-22 11:17:48.023317,2021-11-22 11:17:48.195135,alex,171818.0,78103.0,-93715.0
n,2021-11-22 11:17:48.101420,2021-11-22 11:17:48.257616,alex,156196.0,218702.0,62506.0
k,2021-11-22 11:17:48.320122,2021-11-22 11:17:48.476232,alex,156110.0,140581.0,-15529.0
s,2021-11-22 11:17:48.460703,2021-11-22 11:17:48.663785,alex,203082.0,140601.0,-62481.0
[space],2021-11-22 11:17:48.601304,2021-11-22 11:17:48.773004,alex,171700.0,312429.0,140729.0
t,2021-11-22 11:17:48.913733,2021-11-22 11:17:49.022946,alex,109213.0,78086.0,-31127.0
h,2021-11-22 11:17:48.991819,2021-11-22 11:17:49.148051,alex,156232.0,156232.0,0.0
a,2021-11-22 11:17:49.148051,2021-11-22 11:17:49.351119,alex,203068.0,78092.0,-124976.0
t,2021-11-22 11:17:49.226143,2021-11-22 11:17:49.429228,alex,203085.0,109365.0,-93720.0
[space],2021-11-22 11:17:49.335508,2021-11-22 11:17:49.476089,alex,140581.0,281051.0,140470.0
[maj],2021-11-22 11:17:49.616559,2021-11-22 11:17:49.788515,alex,171956.0,375034.0,203078.0
[space],2021-11-22 11:17:49.991593,2021-11-22 11:17:50.054086,alex,62493.0,93739.0,31246.0
m,2021-11-22 11:17:50.085332,2021-11-22 11:17:50.163447,alex,78115.0,187437.0,109322.0
u,2021-11-22 11:17:50.272769,2021-11-22 11:17:50.319647,alex,46878.0,31260.0,-15618.0
c,2021-11-22 11:17:50.304029,2021-11-22 11:17:50.413374,alex,109345.0,140594.0,31249.0
h,2021-11-22 11:17:50.444623,2021-11-22 11:17:50.569598,alex,124975.0,203077.0,78102.0
e,2021-11-22 11:17:50.647700,2021-11-22 11:17:50.772648,alex,124948.0,234323.0,109375.0
[maj],2021-11-22 11:17:50.882023,2021-11-22 11:17:51.381904,alex,499881.0,93718.0,-406163.0
.,2021-11-22 11:17:50.975741,2021-11-22 11:17:51.131959,alex,156218.0,734074.0,577856.0
[space],2021-11-22 11:17:51.709815,2021-11-22 11:17:51.834920,alex,125105.0,1172614.0,1047509.0
o,2021-11-22 11:17:52.882429,2021-11-22 11:17:53.054254,alex,171825.0,187447.0,15622.0
t,2021-11-22 11:17:53.069876,2021-11-22 11:17:53.179236,alex,109360.0,124846.0,15486.0
h,2021-11-22 11:17:53.194722,2021-11-22 11:17:53.335428,alex,140706.0,140706.0,0.0
e,2021-11-22 11:17:53.335428,2021-11-22 11:17:53.491656,alex,156228.0,78128.0,-78100.0
r,2021-11-22 11:17:53.413556,2021-11-22 11:17:53.569759,alex,156203.0,187457.0,31254.0
s,2021-11-22 11:17:53.601013,2021-11-22 11:17:53.835309,alex,234296.0,156208.0,-78088.0
