key,pressed,released,user,hold_time,press_press_time,press_release_time
e,2021-11-25 17:31:32.674571,2021-11-25 17:31:32.813501,zihao,138930.0,110925.0,-28005.0
[space],2021-11-25 17:31:32.785496,2021-11-25 17:31:32.881855,zihao,96359.0,163782.0,67423.0
d,2021-11-25 17:31:32.949278,2021-11-25 17:31:33.083751,zihao,134473.0,180320.0,45847.0
o,2021-11-25 17:31:33.129598,2021-11-25 17:31:33.241354,zihao,111756.0,204934.0,93178.0
l,2021-11-25 17:31:33.334532,2021-11-25 17:31:33.464023,zihao,129491.0,175452.0,45961.0
l,2021-11-25 17:31:33.509984,2021-11-25 17:31:33.606715,zihao,96731.0,71861.0,-24870.0
a,2021-11-25 17:31:33.581845,2021-11-25 17:31:33.711730,zihao,129885.0,185934.0,56049.0
r,2021-11-25 17:31:33.767779,2021-11-25 17:31:33.845863,zihao,78084.0,253042.0,174958.0
[space],2021-11-25 17:31:34.020821,2021-11-25 17:31:34.143921,zihao,123100.0,432482.0,309382.0
m,2021-11-25 17:31:34.453303,2021-11-25 17:31:34.612424,zihao,159121.0,144123.0,-14998.0
o,2021-11-25 17:31:34.597426,2021-11-25 17:31:34.712611,zihao,115185.0,158215.0,43030.0
r,2021-11-25 17:31:34.755641,2021-11-25 17:31:34.921771,zihao,166130.0,93100.0,-73030.0
e,2021-11-25 17:31:34.848741,2021-11-25 17:31:34.999796,zihao,151055.0,155055.0,4000.0
